time,x_cart,y_cart,z_cart,lat,long,height,clock_offset,integer_ambiguity,noise,visibility,distance
153,-13833428.607651975,15267335.651164835,16722610.70207308,[[39.11094583]],[[132.17909716]],[[20165257.53144765]],-7.66176012803028e-05,100,0.23225369716100355,False,27916.999335263805
154,-13835547.163333219,15267667.137404025,16720578.172279738,[[39.10526632]],[[132.18284396]],[[20165269.89002755]],-7.661760446353425e-05,100,0.29307247329868125,False,27917.113958857604
155,-13837665.44907094,15267998.688108504,16718545.28575959,[[39.09958628]],[[132.18658948]],[[20165282.24902961]],-7.661760764676571e-05,100,-0.7143514180263678,False,27917.228508485434
156,-13839783.464822264,15268330.30323412,16716512.0425566,[[39.0939057]],[[132.19033372]],[[20165294.60845369]],-7.661761082999717e-05,100,1.8657745111447566,False,27917.34298415223
157,-13841901.210544392,15268661.982736709,16714478.442714728,[[39.0882246]],[[132.19407668]],[[20165306.96829966]],-7.661761401322862e-05,100,0.4738329209117875,False,27917.457385862974
158,-13844018.686194472,15268993.726572106,16712444.486277945,[[39.08254296]],[[132.19781835]],[[20165319.3285674]],-7.661761719646008e-05,100,-1.1913034972026486,False,27917.571713622605
159,-13846135.891729707,15269325.534696123,16710410.17329022,[[39.07686079]],[[132.20155874]],[[20165331.68925677]],-7.661762037969154e-05,100,0.6565536086338297,False,27917.68596743609
160,-13848252.827107295,15269657.407064583,16708375.503795536,[[39.07117809]],[[132.20529785]],[[20165344.05036763]],-7.661762356292299e-05,100,-0.9746816702273214,False,27917.800147308397
161,-13850369.492284453,15269989.343633296,16706340.477837887,[[39.06549486]],[[132.20903568]],[[20165356.41189986]],-7.661762674615445e-05,100,0.787084603742452,False,27917.914253244508
162,-13852485.887218386,15270321.34435806,16704305.095461266,[[39.0598111]],[[132.21277223]],[[20165368.77385333]],-7.66176299293859e-05,100,1.158595579007404,False,27918.028285249362
163,-13854602.011866342,15270653.409194669,16702269.35670968,[[39.0541268]],[[132.2165075]],[[20165381.13622791]],-7.661763311261736e-05,100,-0.8206823183517105,False,27918.142243327955
164,-13856717.866185552,15270985.53809891,16700233.261627149,[[39.04844198]],[[132.22024149]],[[20165393.49902346]],-7.661763629584882e-05,100,0.9633761292443218,False,27918.256127485263
165,-13858833.450133279,15271317.731026562,16698196.810257684,[[39.04275663]],[[132.2239742]],[[20165405.86223985]],-7.661763947908027e-05,100,0.4127809269364983,False,27918.369937726253
166,-13860948.763666792,15271649.987933395,16696160.002645316,[[39.03707075]],[[132.22770563]],[[20165418.22587695]],-7.661764266231173e-05,100,0.82206015999449,False,27918.48367405591
167,-13863063.806743346,15271982.308775181,16694122.838834077,[[39.03138433]],[[132.23143578]],[[20165430.58993462]],-7.661764584554319e-05,100,1.8967929826539474,False,27918.597336479204
168,-13865178.57932026,15272314.69350767,16692085.318868015,[[39.02569739]],[[132.23516465]],[[20165442.95441275]],-7.661764902877464e-05,100,-0.2453881160028705,False,27918.710925001153
169,-13867293.081354808,15272647.142086616,16690047.44279118,[[39.02000992]],[[132.23889224]],[[20165455.3193112]],-7.66176522120061e-05,100,-0.7537361643574896,False,27918.82443962672
170,-13869407.312804312,15272979.654467773,16688009.210647626,[[39.01432192]],[[132.24261855]],[[20165467.68462984]],-7.661765539523755e-05,100,-0.8895144296255233,False,27918.937880360907
171,-13871521.27362608,15273312.230606858,16685970.622481419,[[39.00863339]],[[132.24634359]],[[20165480.05036853]],-7.661765857846901e-05,100,-0.8158102849654383,False,27919.051247208707
172,-13873634.963777449,15273644.870459607,16683931.678336633,[[39.00294433]],[[132.25006735]],[[20165492.41652714]],-7.661766176170047e-05,100,-0.0771017094141042,False,27919.1645401751
173,-13875748.383215766,15273977.573981747,16681892.378257347,[[38.99725475]],[[132.25378983]],[[20165504.78310554]],-7.661766494493192e-05,100,0.3411519748166439,False,27919.277759265107
174,-13877861.53189838,15274310.341128994,16679852.722287651,[[38.99156463]],[[132.25751104]],[[20165517.15010362]],-7.661766812816338e-05,100,0.27669079933001905,False,27919.390904483716
175,-13879974.409782654,15274643.17185704,16677812.710471632,[[38.98587399]],[[132.26123097]],[[20165529.51752121]],-7.661767131139483e-05,100,0.8271832490360238,False,27919.503975835934
176,-13882087.016825961,15274976.066121604,16675772.342853405,[[38.98018282]],[[132.26494962]],[[20165541.88535821]],-7.661767449462629e-05,100,0.01300189187790702,False,27919.616973326767
177,-13884199.352985686,15275309.023878371,16673731.61947707,[[38.97449112]],[[132.268667]],[[20165554.25361447]],-7.661767767785775e-05,100,1.4535340771573169,False,27919.72989696123
178,-13886311.41821922,15275642.045083027,16671690.540386751,[[38.96879889]],[[132.2723831]],[[20165566.62228987]],-7.66176808610892e-05,100,-0.2646568332379561,False,27919.842746744325
179,-13888423.212484,15275975.129691247,16669649.105626564,[[38.96310614]],[[132.27609793]],[[20165578.99138428]],-7.661768404432066e-05,100,2.720169166589619,False,27919.955522681077
180,-13890534.735737415,15276308.27765871,16667607.315240653,[[38.95741286]],[[132.27981148]],[[20165591.36089757]],-7.661768722755212e-05,100,0.6256673477650062,False,27920.068224776496
181,-13892645.987936899,15276641.488941073,16665565.16927315,[[38.95171905]],[[132.28352376]],[[20165603.73082959]],-7.661769041078357e-05,100,-0.8571575564162826,False,27920.1808530356
182,-13894756.969039904,15276974.763494,16663522.667768203,[[38.94602471]],[[132.28723477]],[[20165616.10118023]],-7.661769359401503e-05,100,-1.0708924980611123,False,27920.29340746342
183,-13896867.679003866,15277308.10127313,16661479.810769966,[[38.94032985]],[[132.2909445]],[[20165628.47194934]],-7.661769677724648e-05,100,0.4824724152431853,False,27920.405888064965
184,-13898978.117786258,15277641.502234122,16659436.598322602,[[38.93463446]],[[132.29465296]],[[20165640.84313681]],-7.661769996047794e-05,100,-0.2234627853258509,False,27920.518294845268
185,-13901088.285344558,15277974.9663326,16657393.030470286,[[38.92893855]],[[132.29836014]],[[20165653.2147425]],-7.66177031437094e-05,100,0.714000494092092,False,27920.630627809376
186,-13903198.181636235,15278308.493524196,16655349.107257193,[[38.92324211]],[[132.30206606]],[[20165665.58676627]],-7.661770632694085e-05,100,0.47323762457354485,False,27920.742886962304
187,-13905307.806618804,15278642.083764525,16653304.8287275,[[38.91754514]],[[132.3057707]],[[20165677.95920799]],-7.661770951017231e-05,100,-0.07282891265687277,False,27920.855072309092
188,-13907417.160249764,15278975.73700921,16651260.194925403,[[38.91184765]],[[132.30947407]],[[20165690.33206754]],-7.661771269340377e-05,100,-0.846793718068405,False,27920.967183854777
189,-13909526.242486626,15279309.45321385,16649215.205895102,[[38.90614964]],[[132.31317617]],[[20165702.70534479]],-7.661771587663522e-05,100,-1.5148472246858646,False,27921.079221604392
190,-13911635.053286918,15279643.232334059,16647169.861680811,[[38.90045109]],[[132.31687699]],[[20165715.0790396]],-7.661771905986668e-05,100,-0.4465149520670211,False,27921.191185562995
191,-13913743.59260818,15279977.074325414,16645124.162326735,[[38.89475203]],[[132.32057655]],[[20165727.45315183]],-7.661772224309813e-05,100,0.8563987943234723,False,27921.30307573561
192,-13915851.860407967,15280310.979143502,16643078.107877096,[[38.88905243]],[[132.32427483]],[[20165739.82768136]],-7.661772542632959e-05,100,0.21409374413020396,False,27921.4148921273
193,-13917959.856643852,15280644.946743911,16641031.69837613,[[38.88335232]],[[132.32797185]],[[20165752.20262806]],-7.661772860956105e-05,100,-1.245738778711988,False,27921.526634743124
194,-13920067.581273384,15280978.977082202,16638984.933868067,[[38.87765168]],[[132.33166759]],[[20165764.57799181]],-7.66177317927925e-05,100,0.173180925851182,False,27921.638303588115
195,-13922175.034254165,15281313.070113942,16636937.814397154,[[38.87195051]],[[132.33536207]],[[20165776.95377244]],-7.661773497602396e-05,100,0.3853173797288368,False,27921.749898667338
196,-13924282.215543767,15281647.225794692,16634890.340007646,[[38.86624882]],[[132.33905528]],[[20165789.32996986]],-7.661773815925542e-05,100,-0.883857436201133,False,27921.86141998585
197,-13926389.125099821,15281981.444080003,16632842.5107438,[[38.86054661]],[[132.34274722]],[[20165801.70658393]],-7.661774134248687e-05,100,0.1537251059455279,False,27921.972867548717
198,-13928495.76287993,15282315.724925408,16630794.326649878,[[38.85484387]],[[132.34643789]],[[20165814.0836145]],-7.661774452571833e-05,100,0.058208718445999896,False,27922.084241360993
199,-13930602.128841724,15282650.068286452,16628745.78777016,[[38.84914061]],[[132.35012729]],[[20165826.46106145]],-7.661774770894978e-05,100,-1.142970297830623,False,27922.195541427755
200,-13932708.22294284,15282984.474118656,16626696.894148923,[[38.84343683]],[[132.35381542]],[[20165838.83892465]],-7.661775089218124e-05,100,0.3577873603482833,False,27922.30676775406
201,-13934814.045140937,15283318.942377543,16624647.64583046,[[38.83773252]],[[132.35750229]],[[20165851.21720398]],-7.66177540754127e-05,100,0.5607845263682344,False,27922.41792034499
202,-13936919.595393652,15283653.473018626,16622598.042859063,[[38.83202769]],[[132.36118789]],[[20165863.59589928]],-7.661775725864415e-05,100,1.083051243175277,False,27922.528999205606
203,-13939024.873658683,15283988.065997418,16620548.085279036,[[38.82632234]],[[132.36487222]],[[20165875.97501044]],-7.661776044187561e-05,100,1.053802052034903,False,27922.640004340996
204,-13941129.879893703,15284322.721269412,16618497.773134694,[[38.82061646]],[[132.36855529]],[[20165888.35453733]],-7.661776362510706e-05,100,-1.377669367957091,False,27922.75093575624
205,-13943234.614056388,15284657.438790102,16616447.106470356,[[38.81491006]],[[132.37223709]],[[20165900.7344798]],-7.661776680833852e-05,100,-0.9378250399151228,False,27922.861793456395
206,-13945339.076104466,15284992.218514979,16614396.08533034,[[38.80920314]],[[132.37591763]],[[20165913.11483774]],-7.661776999156998e-05,100,0.5150352672086598,False,27922.972577446577
207,-13947443.265995653,15285327.060399514,16612344.709758991,[[38.8034957]],[[132.3795969]],[[20165925.495611]],-7.661777317480143e-05,100,0.5137859509122088,False,27923.083287731868
208,-13949547.183687665,15285661.96439918,16610292.979800642,[[38.79778774]],[[132.38327491]],[[20165937.87679947]],-7.661777635803289e-05,100,0.5150476863060479,False,27923.193924317344
209,-13951650.829138232,15285996.930469442,16608240.895499643,[[38.79207925]],[[132.38695165]],[[20165950.258403]],-7.661777954126435e-05,100,3.852731490654721,False,27923.304487208094
210,-13953754.202305112,15286331.958565759,16606188.456900349,[[38.78637025]],[[132.39062712]],[[20165962.64042147]],-7.66177827244958e-05,100,0.570890510693167,False,27923.414976409225
211,-13955857.303146062,15286667.04864358,16604135.664047131,[[38.78066072]],[[132.39430134]],[[20165975.02285475]],-7.661778590772726e-05,100,1.135565640180599,False,27923.52539192583
212,-13957960.131618867,15287002.200658344,16602082.516984347,[[38.77495067]],[[132.39797429]],[[20165987.40570269]],-7.661778909095871e-05,100,0.9540017634932023,False,27923.635733763007
213,-13960062.687681291,15287337.414565487,16600029.015756384,[[38.7692401]],[[132.40164597]],[[20165999.78896518]],-7.661779227419017e-05,100,0.651391251305798,False,27923.746001925858
214,-13962164.97129113,15287672.690320445,16597975.160407625,[[38.76352901]],[[132.4053164]],[[20166012.17264208]],-7.661779545742163e-05,100,-0.3152692446403456,False,27923.85619641949
215,-13964266.982406184,15288008.02787863,16595920.950982463,[[38.7578174]],[[132.40898556]],[[20166024.55673325]],-7.661779864065308e-05,100,0.7589692204932674,False,27923.966317249
216,-13966368.720984284,15288343.427195461,16593866.387525301,[[38.75210527]],[[132.41265346]],[[20166036.94123858]],-7.661780182388454e-05,100,-0.7728252145375718,False,27924.076364419518
217,-13968470.186983233,15288678.888226349,16591811.470080541,[[38.74639262]],[[132.41632009]],[[20166049.32615792]],-7.6617805007116e-05,100,-0.23681860674000887,False,27924.18633793614
218,-13970571.380360892,15289014.41092668,16589756.198692597,[[38.74067945]],[[132.41998547]],[[20166061.71149114]],-7.661780819034745e-05,100,-0.48536354782910346,False,27924.29623780398
219,-13972672.301075088,15289349.995251866,16587700.573405905,[[38.73496576]],[[132.42364958]],[[20166074.09723812]],-7.661781137357891e-05,100,0.08187413938632256,False,27924.406064028168
220,-13974772.949083691,15289685.641157286,16585644.594264887,[[38.72925155]],[[132.42731244]],[[20166086.48339873]],-7.661781455681036e-05,100,2.3146585666735087,False,27924.515816613824
221,-13976873.324344568,15290021.348598307,16583588.261313975,[[38.72353682]],[[132.43097403]],[[20166098.86997283]],-7.661781774004182e-05,100,-1.867265192591748,False,27924.62549556605
222,-13978973.426815603,15290357.11753032,16581531.574597623,[[38.71782158]],[[132.43463436]],[[20166111.25696029]],-7.661782092327328e-05,100,0.6862601903745135,False,27924.735100890004
223,-13981073.256454676,15290692.947908672,16579474.534160275,[[38.71210581]],[[132.43829344]],[[20166123.64436096]],-7.661782410650473e-05,100,-1.6127158711896517,False,27924.844632590775
224,-13983172.813219706,15291028.839688731,16577417.140046401,[[38.70638952]],[[132.44195125]],[[20166136.03217474]],-7.661782728973619e-05,100,-0.47193186578943347,False,27924.95409067353
225,-13985272.097068598,15291364.792825842,16575359.392300453,[[38.70067272]],[[132.44560781]],[[20166148.42040148]],-7.661783047296765e-05,100,1.088950596967366,False,27925.063475143375
226,-13987371.107959276,15291700.807275359,16573301.290966926,[[38.6949554]],[[132.4492631]],[[20166160.80904107]],-7.66178336561991e-05,100,0.06428001909546277,False,27925.172786005467
227,-13989469.845849684,15292036.882992608,16571242.836090283,[[38.68923756]],[[132.45291714]],[[20166173.19809335]],-7.661783683943056e-05,100,-1.0777447779293061,False,27925.28202326493
228,-13991568.310697759,15292373.019932916,16569184.027715024,[[38.6835192]],[[132.45656992]],[[20166185.58755819]],-7.661784002266201e-05,100,-0.7153037092599682,False,27925.39118692691
229,-13993666.502461469,15292709.21805162,16567124.865885647,[[38.67780032]],[[132.46022145]],[[20166197.9774355]],-7.661784320589347e-05,100,0.6795977489346758,False,27925.500276996554
230,-13995764.421098776,15293045.477304015,16565065.350646649,[[38.67208093]],[[132.46387171]],[[20166210.3677251]],-7.661784638912493e-05,100,-0.7303666317171367,False,27925.609293478992
231,-13997862.066567665,15293381.797645424,16563005.482042545,[[38.66636102]],[[132.46752072]],[[20166222.75842688]],-7.661784957235638e-05,100,0.21645858958197486,False,27925.71823637939
232,-13999959.43882612,15293718.179031145,16560945.260117859,[[38.66064059]],[[132.47116847]],[[20166235.1495407]],-7.661785275558784e-05,100,0.045571839903813784,False,27925.827105702894
233,-14002056.53783215,15294054.621416466,16558884.684917113,[[38.65491965]],[[132.47481497]],[[20166247.54106645]],-7.66178559388193e-05,100,-0.6516003476058171,False,27925.93590145466
234,-14004153.363543767,15294391.124756686,16556823.756484842,[[38.64919819]],[[132.47846021]],[[20166259.93300397]],-7.661785912205075e-05,100,2.1439440893253257,False,27926.04462363984
235,-14006249.915918993,15294727.68900707,16554762.474865578,[[38.64347621]],[[132.48210419]],[[20166272.32535315]],-7.661786230528221e-05,100,0.6339190223180112,False,27926.15327226358
236,-14008346.194915876,15295064.3141229,16552700.840103889,[[38.63775371]],[[132.48574692]],[[20166284.71811385]],-7.661786548851366e-05,100,-2.025142586657607,False,27926.261847331072
237,-14010442.200492445,15295401.000059439,16550638.852244314,[[38.6320307]],[[132.48938839]],[[20166297.11128593]],-7.661786867174512e-05,100,0.18645431476942764,False,27926.370348847457
238,-14012537.932606768,15295737.746771947,16548576.511331426,[[38.62630718]],[[132.49302861]],[[20166309.50486927]],-7.661787185497658e-05,100,-0.661786464768388,False,27926.478776817912
239,-14014633.391216908,15296074.554215673,16546513.817409795,[[38.62058313]],[[132.49666758]],[[20166321.89886374]],-7.661787503820803e-05,100,0.852433334796224,False,27926.587131247594
240,-14016728.576280957,15296411.422345864,16544450.770523997,[[38.61485858]],[[132.50030529]],[[20166334.29326922]],-7.661787822143949e-05,100,-0.7925207384327007,False,27926.695412141697
