time,x_cart,y_cart,z_cart,lat,long,height,clock_offset,integer_ambiguity,noise,visibility,distance
53632,19271689.363338254,-13025573.523856517,-13021255.562472055,[[-29.27904712]],[[-34.05443147]],[[20284359.50653469]],-7.678783731534919e-05,100,-1.4374457802436287,True,25840.691620468264
53633,19270974.48535604,-13024090.939445855,-13023805.46026116,[[-29.28532809]],[[-34.05239179]],[[20284365.96956098]],-7.678784049858064e-05,100,0.510682535104297,True,25840.346350014646
53634,19270259.52064442,-13022608.045977281,-13026355.084004711,[[-29.29160876]],[[-34.05035135]],[[20284372.43070799]],-7.67878436818121e-05,100,0.5898242136520789,True,25840.001051947023
53635,19269544.469259914,-13021124.843461659,-13028904.43364912,[[-29.29788914]],[[-34.04831015]],[[20284378.88997547]],-7.678784686504355e-05,100,-0.41310486452826173,True,25839.65572626159
53636,19268829.331259027,-13019641.33190984,-13031453.509140896,[[-29.30416923]],[[-34.04626819]],[[20284385.34736314]],-7.678785004827501e-05,100,0.797944418722573,True,25839.310372954536
53637,19268114.106698293,-13018157.511332594,-13034002.31042657,[[-29.31044903]],[[-34.04422546]],[[20284391.80287075]],-7.678785323150647e-05,100,-1.1644640459577333,True,25838.96499202202
53638,19267398.79563424,-13016673.381740788,-13036550.837452628,[[-29.31672853]],[[-34.04218198]],[[20284398.25649803]],-7.678785641473792e-05,100,-0.4730125365036577,True,25838.619583460255
53639,19266683.398123384,-13015188.943145296,-13039099.090165582,[[-29.32300775]],[[-34.04013773]],[[20284404.70824474]],-7.678785959796938e-05,100,-1.478109392941677,True,25838.27414726542
53640,19265967.914222255,-13013704.195556974,-13041647.068511937,[[-29.32928667]],[[-34.03809272]],[[20284411.1581106]],-7.678786278120083e-05,100,-1.076948922331287,True,25837.928683433707
53641,19265252.343987364,-13012219.1389867,-13044194.772438262,[[-29.33556529]],[[-34.03604695]],[[20284417.60609537]],-7.678786596443229e-05,100,0.10691809305625379,True,25837.58319196131
53642,19264536.68747523,-13010733.773445448,-13046742.201890996,[[-29.34184363]],[[-34.03400041]],[[20284424.05219877]],-7.678786914766375e-05,100,-0.08496309028255998,True,25837.237672844432
53643,19263820.94474238,-13009248.09894398,-13049289.35681681,[[-29.34812167]],[[-34.03195311]],[[20284430.49642055]],-7.67878723308952e-05,100,0.5345709178615443,True,25836.892126079238
53644,19263105.11584535,-13007762.115493352,-13051836.237162113,[[-29.35439942]],[[-34.02990505]],[[20284436.93876044]],-7.678787551412666e-05,100,-0.8045879539126886,True,25836.54655166196
53645,19262389.200840622,-13006275.823104445,-13054382.84287353,[[-29.36067687]],[[-34.02785623]],[[20284443.3792182]],-7.678787869735812e-05,100,2.3363680906535444,True,25836.200949588776
53646,19261673.199784737,-13004789.22178823,-13056929.173897585,[[-29.36695403]],[[-34.02580664]],[[20284449.81779355]],-7.678788188058957e-05,100,-1.1384407384728656,True,25835.85531985589
53647,19260957.112734225,-13003302.311555652,-13059475.230180848,[[-29.3732309]],[[-34.02375629]],[[20284456.25448625]],-7.678788506382103e-05,100,0.5085753313993102,True,25835.509662459517
53648,19260240.939745586,-13001815.092417747,-13062021.011669837,[[-29.37950748]],[[-34.02170517]],[[20284462.68929602]],-7.678788824705248e-05,100,-0.21880209768410983,True,25835.163977395874
53649,19259524.68087536,-13000327.564385358,-13064566.518311225,[[-29.38578376]],[[-34.01965329]],[[20284469.1222226]],-7.678789143028394e-05,100,0.9264566099247478,True,25834.81826466111
53650,19258808.33618004,-12998839.72746967,-13067111.75005146,[[-29.39205975]],[[-34.01760065]],[[20284475.55326575]],-7.67878946135154e-05,100,0.1722438081159845,True,25834.47252425149
53651,19258091.905716155,-12997351.58168157,-13069656.70683722,[[-29.39833544]],[[-34.01554723]],[[20284481.9824252]],-7.678789779674685e-05,100,0.7289180541449285,True,25834.1267561632
53652,19257375.389540225,-12995863.127032144,-13072201.388615051,[[-29.40461084]],[[-34.01349306]],[[20284488.40970068]],-7.678790097997831e-05,100,-1.723312751970433,True,25833.78096039245
53653,19256658.787708774,-12994374.363532387,-13074745.795331564,[[-29.41088595]],[[-34.01143812]],[[20284494.83509195]],-7.678790416320977e-05,100,-0.4643598420725531,True,25833.435136935455
53654,19255942.1002783,-12992885.291193433,-13077289.92693331,[[-29.41716076]],[[-34.00938241]],[[20284501.25859874]],-7.678790734644122e-05,100,-0.616565415797882,True,25833.08928578844
53655,19255225.327305324,-12991395.91002627,-13079833.783366963,[[-29.42343528]],[[-34.00732594]],[[20284507.68022078]],-7.678791052967268e-05,100,0.38417572980437215,True,25832.743406947597
53656,19254508.468846366,-12989906.220042031,-13082377.364579072,[[-29.4297095]],[[-34.0052687]],[[20284514.09995783]],-7.678791371290413e-05,100,-1.4898492850964926,True,25832.397500409163
53657,19253791.524957947,-12988416.221251788,-13084920.67051629,[[-29.43598343]],[[-34.00321069]],[[20284520.51780962]],-7.678791689613559e-05,100,2.368830325815309,True,25832.051566169357
53658,19253074.495696593,-12986925.91366664,-13087463.701125216,[[-29.44225706]],[[-34.00115192]],[[20284526.93377589]],-7.678792007936705e-05,100,0.8140827448279716,True,25831.705604224408
53659,19252357.381118782,-12985435.29729774,-13090006.456352478,[[-29.4485304]],[[-33.99909238]],[[20284533.34785638]],-7.67879232625985e-05,100,-0.013654535374840071,True,25831.359614570516
53660,19251640.181281056,-12983944.37215615,-13092548.93614476,[[-29.45480345]],[[-33.99703207]],[[20284539.76005083]],-7.678792644582996e-05,100,-1.7559798427394808,True,25831.01359720391
53661,19250922.896239918,-12982453.138253078,-13095091.140448648,[[-29.4610762]],[[-33.99497099]],[[20284546.17035899]],-7.678792962906142e-05,100,0.1497309813179489,True,25830.667552120827
53662,19250205.526051905,-12980961.595599657,-13097633.069210798,[[-29.46734865]],[[-33.99290915]],[[20284552.57878059]],-7.678793281229287e-05,100,-0.10286286873416135,True,25830.321479317496
53663,19249488.0707735,-12979469.744207071,-13100174.722377865,[[-29.47362081]],[[-33.99084654]],[[20284558.98531538]],-7.678793599552433e-05,100,1.1490129478304907,True,25829.97537879014
53664,19248770.530461222,-12977977.58408651,-13102716.099896496,[[-29.47989268]],[[-33.98878316]],[[20284565.38996308]],-7.678793917875578e-05,100,-0.4641660487585393,True,25829.62925053499
53665,19248052.905171584,-12976485.115249177,-13105257.20171334,[[-29.48616425]],[[-33.98671901]],[[20284571.79272345]],-7.678794236198724e-05,100,-0.8397219981752246,True,25829.28309454828
53666,19247335.194961116,-12974992.337706221,-13107798.027775133,[[-29.49243552]],[[-33.98465409]],[[20284578.19359623]],-7.67879455452187e-05,100,-1.282194962452552,True,25828.93691082624
53667,19246617.39988632,-12973499.251468934,-13110338.578028463,[[-29.4987065]],[[-33.98258841]],[[20284584.59258116]],-7.678794872845015e-05,100,0.17286027344445648,True,25828.590699365115
53668,19245899.520003688,-12972005.856548525,-13112878.852420062,[[-29.50497718]],[[-33.98052195]],[[20284590.98967797]],-7.678795191168161e-05,100,-0.623790357039203,True,25828.24446016114
53669,19245181.555369753,-12970512.15295626,-13115418.850896591,[[-29.51124757]],[[-33.97845473]],[[20284597.38488642]],-7.678795509491306e-05,100,-0.06085400725293645,True,25827.898193210556
53670,19244463.506041016,-12969018.14070337,-13117958.573404774,[[-29.51751766]],[[-33.97638673]],[[20284603.77820623]],-7.678795827814452e-05,100,0.21504043191567884,True,25827.551898509606
53671,19243745.372073997,-12967523.819801178,-13120498.019891238,[[-29.52378746]],[[-33.97431797]],[[20284610.16963715]],-7.678796146137598e-05,100,1.4248047374928214,True,25827.205576054526
53672,19243027.15352519,-12966029.190260919,-13123037.190302772,[[-29.53005696]],[[-33.97224843]],[[20284616.55917892]],-7.678796464460743e-05,100,-0.6703039185137231,True,25826.859225841563
53673,19242308.85045111,-12964534.252093945,-13125576.084586019,[[-29.53632616]],[[-33.97017812]],[[20284622.94683128]],-7.678796782783889e-05,100,0.5613452401936928,True,25826.512847866972
53674,19241590.462908275,-12963039.005311528,-13128114.702687733,[[-29.54259507]],[[-33.96810705]],[[20284629.33259398]],-7.678797101107035e-05,100,1.0759009458545448,True,25826.16644212699
53675,19240871.990953177,-12961543.449925043,-13130653.044554599,[[-29.54886368]],[[-33.9660352]],[[20284635.71646674]],-7.67879741943018e-05,100,1.8706750000419448,True,25825.820008617877
53676,19240153.434642345,-12960047.585945772,-13133191.110133369,[[-29.55513199]],[[-33.96396258]],[[20284642.09844933]],-7.678797737753326e-05,100,-1.4961779044979393,True,25825.47354733587
53677,19239434.794032265,-12958551.413385095,-13135728.899370788,[[-29.56140001]],[[-33.96188919]],[[20284648.47854146]],-7.678798056076471e-05,100,0.38553675284749006,True,25825.127058277238
53678,19238716.069179446,-12957054.9322544,-13138266.41221355,[[-29.56766773]],[[-33.95981502]],[[20284654.85674289]],-7.678798374399617e-05,100,0.035513264191423186,True,25824.780541438224
53679,19237997.26014041,-12955558.142565014,-13140803.64860846,[[-29.57393516]],[[-33.95774009]],[[20284661.23305336]],-7.678798692722763e-05,100,1.9630216161042051,True,25824.43399681509
53680,19237278.366971664,-12954061.04432838,-13143340.60850219,[[-29.58020228]],[[-33.95566438]],[[20284667.60747261]],-7.678799011045908e-05,100,1.6762026458418129,True,25824.087424404093
53681,19236559.38972969,-12952563.6375559,-13145877.291841554,[[-29.58646911]],[[-33.9535879]],[[20284673.98000038]],-7.678799329369054e-05,100,-0.7090709217082607,True,25823.740824201504
53682,19235840.328471005,-12951065.922258973,-13148413.698573282,[[-29.59273565]],[[-33.95151065]],[[20284680.35063641]],-7.6787996476922e-05,100,0.34508345532356777,True,25823.394196203568
53683,19235121.18325212,-12949567.898449043,-13150949.828644149,[[-29.59900188]],[[-33.94943262]],[[20284686.71938043]],-7.678799966015345e-05,100,-0.37062725138786123,True,25823.047540406562
53684,19234401.95412953,-12948069.566137534,-13153485.682000944,[[-29.60526782]],[[-33.94735382]],[[20284693.0862322]],-7.678800284338491e-05,100,0.552013281059114,True,25822.70085680674
53685,19233682.641159758,-12946570.92533589,-13156021.25859044,[[-29.61153346]],[[-33.94527424]],[[20284699.45119146]],-7.678800602661636e-05,100,1.034358123442311,True,25822.354145400364
53686,19232963.244399272,-12945071.976055684,-13158556.558359358,[[-29.6177988]],[[-33.9431939]],[[20284705.81425794]],-7.678800920984782e-05,100,-0.4313693783779799,True,25822.007406183733
53687,19232243.76390461,-12943572.71830826,-13161091.581254598,[[-29.62406385]],[[-33.94111277]],[[20284712.17543139]],-7.678801239307928e-05,100,0.7067125090553885,True,25821.66063915308
53688,19231524.199732248,-12942073.152105216,-13163626.327222867,[[-29.63032859]],[[-33.93903088]],[[20284718.53471154]],-7.678801557631073e-05,100,-2.520183198898791,True,25821.313844304706
53689,19230804.551938716,-12940573.277457971,-13166160.79621103,[[-29.63659304]],[[-33.9369482]],[[20284724.89209815]],-7.678801875954219e-05,100,-0.11551833866954289,True,25820.967021634857
53690,19230084.820580482,-12939073.09437818,-13168694.988165805,[[-29.6428572]],[[-33.93486476]],[[20284731.24759094]],-7.678802194277365e-05,100,-0.40757341667435004,True,25820.62017113984
53691,19229365.00571407,-12937572.602877256,-13171228.903034106,[[-29.64912105]],[[-33.93278053]],[[20284737.60118967]],-7.67880251260051e-05,100,1.333394256455013,True,25820.273292815913
53692,19228645.107395973,-12936071.802966796,-13173762.540762696,[[-29.6553846]],[[-33.93069554]],[[20284743.95289407]],-7.678802830923656e-05,100,-2.0300740586290993,True,25819.926386659346
53693,19227925.12568269,-12934570.694658348,-13176295.901298424,[[-29.66164786]],[[-33.92860976]],[[20284750.30270389]],-7.678803149246801e-05,100,0.9730059247581229,True,25819.579452666443
53694,19227205.060630735,-12933069.2779635,-13178828.984588085,[[-29.66791082]],[[-33.92652321]],[[20284756.65061885]],-7.678803467569947e-05,100,-2.1761536232608614,True,25819.232490833467
53695,19226484.91229658,-12931567.55289385,-13181361.790578537,[[-29.67417348]],[[-33.92443589]],[[20284762.99663872]],-7.678803785893093e-05,100,-0.020376572258366,True,25818.885501156703
53696,19225764.680736743,-12930065.51946098,-13183894.319216635,[[-29.68043584]],[[-33.92234779]],[[20284769.34076323]],-7.678804104216238e-05,100,1.0456319817475075,True,25818.53848363246
53697,19225044.36600771,-12928563.177676493,-13186426.570449218,[[-29.6866979]],[[-33.92025891]],[[20284775.68299211]],-7.678804422539384e-05,100,0.08631840323116985,True,25818.191438256992
53698,19224323.968166005,-12927060.527552018,-13188958.544223133,[[-29.69295966]],[[-33.91816925]],[[20284782.02332513]],-7.67880474086253e-05,100,0.02913143374239834,True,25817.84436502661
53699,19223603.487268087,-12925557.569099236,-13191490.240485234,[[-29.69922113]],[[-33.91607882]],[[20284788.36176199]],-7.678805059185675e-05,100,-1.1643040240396165,True,25817.4972639376
53700,19222882.923370473,-12924054.30232973,-13194021.659182426,[[-29.70548229]],[[-33.9139876]],[[20284794.69830248]],-7.678805377508821e-05,100,-1.2911763357325003,True,25817.15013498624
53701,19222162.276529662,-12922550.72725527,-13196552.800261494,[[-29.71174316]],[[-33.91189561]],[[20284801.03294631]],-7.678805695831966e-05,100,-0.4494570235743704,True,25816.802978168864
53702,19221441.54680215,-12921046.843887378,-13199083.663669432,[[-29.71800372]],[[-33.90980285]],[[20284807.36569322]],-7.678806014155112e-05,100,0.8192680658182772,True,25816.455793481702
53703,19220720.734244417,-12919542.652237909,-13201614.249353016,[[-29.72426399]],[[-33.9077093]],[[20284813.69654297]],-7.678806332478258e-05,100,0.33936322330654495,True,25816.108580921125
53704,19219999.838912964,-12918038.152318463,-13204144.557259206,[[-29.73052396]],[[-33.90561498]],[[20284820.02549528]],-7.678806650801403e-05,100,-0.2908370901650877,True,25815.76134048338
53705,19219278.86086429,-12916533.34414081,-13206674.587334855,[[-29.73678363]],[[-33.90351987]],[[20284826.35254992]],-7.678806969124549e-05,100,0.850229092234607,True,25815.414072164796
53706,19218557.80015489,-12915028.227716645,-13209204.339526892,[[-29.74304299]],[[-33.90142399]],[[20284832.67770661]],-7.678807287447694e-05,100,-1.0393805279147408,True,25815.06677596166
53707,19217836.65684126,-12913522.803057715,-13211733.813782204,[[-29.74930206]],[[-33.89932733]],[[20284839.0009651]],-7.67880760577084e-05,100,-0.06460061584585257,True,25814.719451870274
53708,19217115.430979874,-12912017.070175787,-13214263.010047719,[[-29.75556083]],[[-33.89722989]],[[20284845.32232513]],-7.678807924093986e-05,100,-0.8068954821661687,True,25814.37209988695
53709,19216394.122627232,-12910511.02908266,-13216791.928270318,[[-29.7618193]],[[-33.89513166]],[[20284851.64178643]],-7.678808242417131e-05,100,-0.3620087132327245,True,25814.02472000801
53710,19215672.73183984,-12909004.679790054,-13219320.568396987,[[-29.76807746]],[[-33.89303266]],[[20284857.95934876]],-7.678808560740277e-05,100,1.0921667409643554,True,25813.677312229738
53711,19214951.258674175,-12907498.022309832,-13221848.930374574,[[-29.77433533]],[[-33.89093288]],[[20284864.27501187]],-7.678808879063423e-05,100,-1.6104463655975094,True,25813.32987654847
53712,19214229.703186728,-12905991.056653703,-13224377.014150128,[[-29.7805929]],[[-33.88883232]],[[20284870.58877547]],-7.678809197386568e-05,100,0.45307164664929417,True,25812.982412960486
53713,19213508.065433986,-12904483.782833634,-13226904.81967046,[[-29.78685016]],[[-33.88673097]],[[20284876.90063933]],-7.678809515709714e-05,100,1.2586713950400337,True,25812.63492146214
53714,19212786.34547244,-12902976.200861357,-13229432.346882593,[[-29.79310713]],[[-33.88462885]],[[20284883.21060318]],-7.67880983403286e-05,100,0.784088608505746,True,25812.28740204973
53715,19212064.543358587,-12901468.31074869,-13231959.595733505,[[-29.79936379]],[[-33.88252594]],[[20284889.51866676]],-7.678810152356005e-05,100,-1.2951439914710998,True,25811.939854719552
53716,19211342.659148917,-12899960.112507613,-13234486.56617005,[[-29.80562016]],[[-33.88042225]],[[20284895.82482982]],-7.67881047067915e-05,100,1.295432526900192,True,25811.592279467972
53717,19210620.692899898,-12898451.606149854,-13237013.258139336,[[-29.81187622]],[[-33.87831778]],[[20284902.12909209]],-7.678810789002296e-05,100,0.358111042325368,True,25811.24467629126
53718,19209898.64466803,-12896942.79168744,-13239539.671588205,[[-29.81813198]],[[-33.87621253]],[[20284908.43145333]],-7.678811107325442e-05,100,1.6296553144607857,True,25810.897045185786
53719,19209176.514509797,-12895433.669132171,-13242065.80646371,[[-29.82438744]],[[-33.87410649]],[[20284914.73191327]],-7.678811425648588e-05,100,0.4035878544864966,True,25810.54938614784
53720,19208454.302481696,-12893924.238496039,-13244591.662712757,[[-29.8306426]],[[-33.87199967]],[[20284921.03047165]],-7.678811743971733e-05,100,-0.9454675047030545,True,25810.201699173784
53721,19207732.0086402,-12892414.499790853,-13247117.240282461,[[-29.83689746]],[[-33.86989207]],[[20284927.32712823]],-7.678812062294879e-05,100,-0.07584822399326706,True,25809.853984259895
53722,19207009.633041784,-12890904.4530287,-13249642.539119672,[[-29.84315201]],[[-33.86778369]],[[20284933.62188273]],-7.678812380618024e-05,100,-0.3368537299228929,True,25809.506241402556
53723,19206287.175742954,-12889394.098221404,-13252167.559171505,[[-29.84940627]],[[-33.86567452]],[[20284939.9147349]],-7.67881269894117e-05,100,-0.7845147427220454,True,25809.15847059807
53724,19205564.63680018,-12887883.435380999,-13254692.300384894,[[-29.85566022]],[[-33.86356457]],[[20284946.20568448]],-7.678813017264316e-05,100,0.08716146070687213,True,25808.810671842777
53725,19204842.016269963,-12886372.464519408,-13257216.762706894,[[-29.86191387]],[[-33.86145383]],[[20284952.49473123]],-7.678813335587461e-05,100,0.4565724233988025,True,25808.462845132995
53726,19204119.31420875,-12884861.185648713,-13259740.946084458,[[-29.86816722]],[[-33.85934231]],[[20284958.78187487]],-7.678813653910607e-05,100,-1.6108242116433549,True,25808.114990465096
53727,19203396.530673053,-12883349.598780792,-13262264.850464722,[[-29.87442026]],[[-33.85723]],[[20284965.06711515]],-7.678813972233752e-05,100,-0.07941683274036947,True,25807.767107835385
